                2990 0x80003b22 M (0xfb842583) lw      a1, -72(s0)
                2990 0x80003b26 M (0x00008526) c.mv    a0, s1
                2991 0x80003b28 M (0x00009782) c.jalr  a5
                2991 0x80003794 M (0x00001101) c.addi  sp, -32
                2993 0x80003796 M (0x0000ce06) c.swsp  ra, 28(sp)
                2994 0x80003798 M (0x0000cc22) c.swsp  s0, 24(sp)
                2994 0x8000379a M (0x00001000) c.addi4spn s0, sp, 32
                2996 0x8000379c M (0xfea42623) sw      a0, -20(s0)
                2999 0x800037a0 M (0x08022783) lw      a5, 128(tp)
                3000 0x800037a4 M (0x00178693) addi    a3, a5, 1
                3002 0x800037a8 M (0x08d22023) sw      a3, 128(tp)
                3004 0x800037ac M (0xfec42703) lw      a4, -20(s0)
                3005 0x800037b0 M (0x0ff77713) andi    a4, a4, 255
                3006 0x800037b4 M (0x04020693) addi    a3, tp, 64
                3007 0x800037b8 M (0x000097b6) c.add   a5, a3
                3009 0x800037ba M (0x00e78023) sb      a4, 0(a5)
                3011 0x800037be M (0xfec42703) lw      a4, -20(s0)
                3011 0x800037c2 M (0x000047a9) c.li    a5, 10
                3012 0x800037c4 M (0x00f70863) beq     a4, a5, pc + 16
                3015 0x800037c8 M (0x08022703) lw      a4, 128(tp)
                3015 0x800037cc M (0x04000793) li      a5, 64
                3016 0x800037d0 M (0x00f71e63) bne     a4, a5, pc + 28
                3017 0x800037ec M (0x00004781) c.li    a5, 0
                3018 0x800037ee M (0x0000853e) c.mv    a0, a5
                3021 0x800037f0 M (0x000040f2) c.lwsp  ra, 28(sp)
                3022 0x800037f2 M (0x00004462) c.lwsp  s0, 24(sp)
                3022 0x800037f4 M (0x00006105) c.addi16sp sp, 32
                3023 0x800037f6 M (0x00008082) ret
                3025 0x80003b2a M (0xfb442783) lw      a5, -76(s0)
                3028 0x80003b2e M (0x0007c783) lbu     a5, 0(a5)
                3029 0x80003b32 M (0x000084be) c.mv    s1, a5
                3030 0x80003b34 M (0x02500793) li      a5, 37
                3031 0x80003b38 M (0xfcf49ce3) bne     s1, a5, pc - 40
                3032 0x80003b10 M (0x30048e63) beq     s1, zero, pc + 796
                3035 0x80003b14 M (0xfb442783) lw      a5, -76(s0)
                3036 0x80003b18 M (0x00000785) c.addi  a5, 1
                3038 0x80003b1a M (0xfaf42a23) sw      a5, -76(s0)
                3040 0x80003b1e M (0xfbc42783) lw      a5, -68(s0)
                3041 0x80003b22 M (0xfb842583) lw      a1, -72(s0)
                3041 0x80003b26 M (0x00008526) c.mv    a0, s1
                3042 0x80003b28 M (0x00009782) c.jalr  a5
                3042 0x80003794 M (0x00001101) c.addi  sp, -32
                3044 0x80003796 M (0x0000ce06) c.swsp  ra, 28(sp)
                3045 0x80003798 M (0x0000cc22) c.swsp  s0, 24(sp)
                3045 0x8000379a M (0x00001000) c.addi4spn s0, sp, 32
                3047 0x8000379c M (0xfea42623) sw      a0, -20(s0)
                3050 0x800037a0 M (0x08022783) lw      a5, 128(tp)
                3051 0x800037a4 M (0x00178693) addi    a3, a5, 1
                3053 0x800037a8 M (0x08d22023) sw      a3, 128(tp)
                3055 0x800037ac M (0xfec42703) lw      a4, -20(s0)
                3056 0x800037b0 M (0x0ff77713) andi    a4, a4, 255
                3057 0x800037b4 M (0x04020693) addi    a3, tp, 64
                3058 0x800037b8 M (0x000097b6) c.add   a5, a3
                3060 0x800037ba M (0x00e78023) sb      a4, 0(a5)
                3062 0x800037be M (0xfec42703) lw      a4, -20(s0)
                3062 0x800037c2 M (0x000047a9) c.li    a5, 10
                3063 0x800037c4 M (0x00f70863) beq     a4, a5, pc + 16
                3066 0x800037c8 M (0x08022703) lw      a4, 128(tp)
                3066 0x800037cc M (0x04000793) li      a5, 64
                3067 0x800037d0 M (0x00f71e63) bne     a4, a5, pc + 28
                3068 0x800037ec M (0x00004781) c.li    a5, 0
                3069 0x800037ee M (0x0000853e) c.mv    a0, a5
                3072 0x800037f0 M (0x000040f2) c.lwsp  ra, 28(sp)
                3073 0x800037f2 M (0x00004462) c.lwsp  s0, 24(sp)
                3073 0x800037f4 M (0x00006105) c.addi16sp sp, 32
                3074 0x800037f6 M (0x00008082) ret
                3076 0x80003b2a M (0xfb442783) lw      a5, -76(s0)
                3079 0x80003b2e M (0x0007c783) lbu     a5, 0(a5)
                3080 0x80003b32 M (0x000084be) c.mv    s1, a5
                3081 0x80003b34 M (0x02500793) li      a5, 37
                3082 0x80003b38 M (0xfcf49ce3) bne     s1, a5, pc - 40
                3083 0x80003b10 M (0x30048e63) beq     s1, zero, pc + 796
                3086 0x80003b14 M (0xfb442783) lw      a5, -76(s0)
                3087 0x80003b18 M (0x00000785) c.addi  a5, 1
                3089 0x80003b1a M (0xfaf42a23) sw      a5, -76(s0)
                3091 0x80003b1e M (0xfbc42783) lw      a5, -68(s0)
                3092 0x80003b22 M (0xfb842583) lw      a1, -72(s0)
                3092 0x80003b26 M (0x00008526) c.mv    a0, s1
                3093 0x80003b28 M (0x00009782) c.jalr  a5
                3093 0x80003794 M (0x00001101) c.addi  sp, -32
                3095 0x80003796 M (0x0000ce06) c.swsp  ra, 28(sp)
                3096 0x80003798 M (0x0000cc22) c.swsp  s0, 24(sp)
                3096 0x8000379a M (0x00001000) c.addi4spn s0, sp, 32
                3098 0x8000379c M (0xfea42623) sw      a0, -20(s0)
                3101 0x800037a0 M (0x08022783) lw      a5, 128(tp)
                3102 0x800037a4 M (0x00178693) addi    a3, a5, 1
                3104 0x800037a8 M (0x08d22023) sw      a3, 128(tp)
                3106 0x800037ac M (0xfec42703) lw      a4, -20(s0)
                3107 0x800037b0 M (0x0ff77713) andi    a4, a4, 255
                3108 0x800037b4 M (0x04020693) addi    a3, tp, 64
                3109 0x800037b8 M (0x000097b6) c.add   a5, a3
                3111 0x800037ba M (0x00e78023) sb      a4, 0(a5)
                3113 0x800037be M (0xfec42703) lw      a4, -20(s0)
                3113 0x800037c2 M (0x000047a9) c.li    a5, 10
                3114 0x800037c4 M (0x00f70863) beq     a4, a5, pc + 16
                3117 0x800037c8 M (0x08022703) lw      a4, 128(tp)
                3117 0x800037cc M (0x04000793) li      a5, 64
                3118 0x800037d0 M (0x00f71e63) bne     a4, a5, pc + 28
                3119 0x800037ec M (0x00004781) c.li    a5, 0
                3120 0x800037ee M (0x0000853e) c.mv    a0, a5
                3123 0x800037f0 M (0x000040f2) c.lwsp  ra, 28(sp)
                3124 0x800037f2 M (0x00004462) c.lwsp  s0, 24(sp)
                3124 0x800037f4 M (0x00006105) c.addi16sp sp, 32
                3125 0x800037f6 M (0x00008082) ret
                3127 0x80003b2a M (0xfb442783) lw      a5, -76(s0)
                3130 0x80003b2e M (0x0007c783) lbu     a5, 0(a5)
                3131 0x80003b32 M (0x000084be) c.mv    s1, a5
                3132 0x80003b34 M (0x02500793) li      a5, 37
                3133 0x80003b38 M (0xfcf49ce3) bne     s1, a5, pc - 40
                3134 0x80003b10 M (0x30048e63) beq     s1, zero, pc + 796
                3137 0x80003b14 M (0xfb442783) lw      a5, -76(s0)
                3138 0x80003b18 M (0x00000785) c.addi  a5, 1
                3140 0x80003b1a M (0xfaf42a23) sw      a5, -76(s0)
                3142 0x80003b1e M (0xfbc42783) lw      a5, -68(s0)
                3143 0x80003b22 M (0xfb842583) lw      a1, -72(s0)
                3143 0x80003b26 M (0x00008526) c.mv    a0, s1
                3144 0x80003b28 M (0x00009782) c.jalr  a5
                3144 0x80003794 M (0x00001101) c.addi  sp, -32
                3146 0x80003796 M (0x0000ce06) c.swsp  ra, 28(sp)
                3147 0x80003798 M (0x0000cc22) c.swsp  s0, 24(sp)
                3147 0x8000379a M (0x00001000) c.addi4spn s0, sp, 32
                3149 0x8000379c M (0xfea42623) sw      a0, -20(s0)
                3152 0x800037a0 M (0x08022783) lw      a5, 128(tp)
                3153 0x800037a4 M (0x00178693) addi    a3, a5, 1
                3155 0x800037a8 M (0x08d22023) sw      a3, 128(tp)
                3157 0x800037ac M (0xfec42703) lw      a4, -20(s0)
                3158 0x800037b0 M (0x0ff77713) andi    a4, a4, 255
                3159 0x800037b4 M (0x04020693) addi    a3, tp, 64
                3160 0x800037b8 M (0x000097b6) c.add   a5, a3
                3162 0x800037ba M (0x00e78023) sb      a4, 0(a5)
                3164 0x800037be M (0xfec42703) lw      a4, -20(s0)
                3164 0x800037c2 M (0x000047a9) c.li    a5, 10
                3165 0x800037c4 M (0x00f70863) beq     a4, a5, pc + 16
                3168 0x800037c8 M (0x08022703) lw      a4, 128(tp)
                3168 0x800037cc M (0x04000793) li      a5, 64
                3169 0x800037d0 M (0x00f71e63) bne     a4, a5, pc + 28
                3170 0x800037ec M (0x00004781) c.li    a5, 0
                3171 0x800037ee M (0x0000853e) c.mv    a0, a5
                3174 0x800037f0 M (0x000040f2) c.lwsp  ra, 28(sp)
                3175 0x800037f2 M (0x00004462) c.lwsp  s0, 24(sp)
                3175 0x800037f4 M (0x00006105) c.addi16sp sp, 32
                3176 0x800037f6 M (0x00008082) ret
                3178 0x80003b2a M (0xfb442783) lw      a5, -76(s0)
                3181 0x80003b2e M (0x0007c783) lbu     a5, 0(a5)
                3182 0x80003b32 M (0x000084be) c.mv    s1, a5
                3183 0x80003b34 M (0x02500793) li      a5, 37
                3184 0x80003b38 M (0xfcf49ce3) bne     s1, a5, pc - 40
                3185 0x80003b10 M (0x30048e63) beq     s1, zero, pc + 796
                3188 0x80003b14 M (0xfb442783) lw      a5, -76(s0)
                3189 0x80003b18 M (0x00000785) c.addi  a5, 1
                3191 0x80003b1a M (0xfaf42a23) sw      a5, -76(s0)
                3193 0x80003b1e M (0xfbc42783) lw      a5, -68(s0)
                3194 0x80003b22 M (0xfb842583) lw      a1, -72(s0)
                3194 0x80003b26 M (0x00008526) c.mv    a0, s1
                3195 0x80003b28 M (0x00009782) c.jalr  a5
                3195 0x80003794 M (0x00001101) c.addi  sp, -32
                3197 0x80003796 M (0x0000ce06) c.swsp  ra, 28(sp)
                3198 0x80003798 M (0x0000cc22) c.swsp  s0, 24(sp)
                3198 0x8000379a M (0x00001000) c.addi4spn s0, sp, 32
                3200 0x8000379c M (0xfea42623) sw      a0, -20(s0)
                3203 0x800037a0 M (0x08022783) lw      a5, 128(tp)
                3204 0x800037a4 M (0x00178693) addi    a3, a5, 1
                3206 0x800037a8 M (0x08d22023) sw      a3, 128(tp)
                3208 0x800037ac M (0xfec42703) lw      a4, -20(s0)
                3209 0x800037b0 M (0x0ff77713) andi    a4, a4, 255
                3210 0x800037b4 M (0x04020693) addi    a3, tp, 64
                3211 0x800037b8 M (0x000097b6) c.add   a5, a3
                3213 0x800037ba M (0x00e78023) sb      a4, 0(a5)
                3215 0x800037be M (0xfec42703) lw      a4, -20(s0)
                3215 0x800037c2 M (0x000047a9) c.li    a5, 10
                3216 0x800037c4 M (0x00f70863) beq     a4, a5, pc + 16
                3219 0x800037c8 M (0x08022703) lw      a4, 128(tp)
                3219 0x800037cc M (0x04000793) li      a5, 64
                3220 0x800037d0 M (0x00f71e63) bne     a4, a5, pc + 28
                3221 0x800037ec M (0x00004781) c.li    a5, 0
                3222 0x800037ee M (0x0000853e) c.mv    a0, a5
                3225 0x800037f0 M (0x000040f2) c.lwsp  ra, 28(sp)
                3226 0x800037f2 M (0x00004462) c.lwsp  s0, 24(sp)
                3226 0x800037f4 M (0x00006105) c.addi16sp sp, 32
                3227 0x800037f6 M (0x00008082) ret
                3229 0x80003b2a M (0xfb442783) lw      a5, -76(s0)
                3232 0x80003b2e M (0x0007c783) lbu     a5, 0(a5)
                3233 0x80003b32 M (0x000084be) c.mv    s1, a5
                3234 0x80003b34 M (0x02500793) li      a5, 37
                3235 0x80003b38 M (0xfcf49ce3) bne     s1, a5, pc - 40
                3236 0x80003b10 M (0x30048e63) beq     s1, zero, pc + 796
                3242 0x80003e2c M (0x00000001) c.nop
                3252 0x80003e2e M (0x000040b6) c.lwsp  ra, 76(sp)
                3254 0x80003e30 M (0x00004426) c.lwsp  s0, 72(sp)
                3256 0x80003e32 M (0x00004496) c.lwsp  s1, 68(sp)
                3258 0x80003e34 M (0x00004906) c.lwsp  s2, 64(sp)
                3258 0x80003e36 M (0x00006161) c.addi16sp sp, 80
                3259 0x80003e38 M (0x00008082) ret
                3268 0x80003e80 M (0x00004781) c.li    a5, 0
                3269 0x80003e82 M (0x0000853e) c.mv    a0, a5
                3279 0x80003e84 M (0x000050b2) c.lwsp  ra, 44(sp)
                3281 0x80003e86 M (0x00005422) c.lwsp  s0, 40(sp)
                3281 0x80003e88 M (0x00006161) c.addi16sp sp, 80
                3282 0x80003e8a M (0x00008082) ret
                3289 0x800042c4 M (0xfe042623) sw      zero, -20(s0)
                3290 0x800042c8 M (0xfe042423) sw      zero, -24(s0)
                3290 0x800042cc M (0x0000a829) c.j     pc + 26
                3301 0x800042e6 M (0xfe842703) lw      a4, -24(s0)
                3301 0x800042ea M (0x00004791) c.li    a5, 4
                3302 0x800042ec M (0xfee7d1e3) bge     a5, a4, pc - 30
                3315 0x800042ce M (0xfec42703) lw      a4, -20(s0)
                3317 0x800042d2 M (0xfe842783) lw      a5, -24(s0)
                3318 0x800042d6 M (0x000097ba) c.add   a5, a4
                3320 0x800042d8 M (0xfef42623) sw      a5, -20(s0)
                3326 0x800042dc M (0xfe842783) lw      a5, -24(s0)
                3327 0x800042e0 M (0x00000785) c.addi  a5, 1
                3329 0x800042e2 M (0xfef42423) sw      a5, -24(s0)
                3335 0x800042e6 M (0xfe842703) lw      a4, -24(s0)
                3335 0x800042ea M (0x00004791) c.li    a5, 4
                3336 0x800042ec M (0xfee7d1e3) bge     a5, a4, pc - 30
                3345 0x800042ce M (0xfec42703) lw      a4, -20(s0)
                3346 0x800042d2 M (0xfe842783) lw      a5, -24(s0)
                3347 0x800042d6 M (0x000097ba) c.add   a5, a4
                3349 0x800042d8 M (0xfef42623) sw      a5, -20(s0)
                3355 0x800042dc M (0xfe842783) lw      a5, -24(s0)
                3356 0x800042e0 M (0x00000785) c.addi  a5, 1
                3358 0x800042e2 M (0xfef42423) sw      a5, -24(s0)
                3364 0x800042e6 M (0xfe842703) lw      a4, -24(s0)
                3364 0x800042ea M (0x00004791) c.li    a5, 4
                3365 0x800042ec M (0xfee7d1e3) bge     a5, a4, pc - 30
                3368 0x800042ce M (0xfec42703) lw      a4, -20(s0)
                3369 0x800042d2 M (0xfe842783) lw      a5, -24(s0)
                3370 0x800042d6 M (0x000097ba) c.add   a5, a4
                3372 0x800042d8 M (0xfef42623) sw      a5, -20(s0)
                3378 0x800042dc M (0xfe842783) lw      a5, -24(s0)
                3379 0x800042e0 M (0x00000785) c.addi  a5, 1
                3381 0x800042e2 M (0xfef42423) sw      a5, -24(s0)
                3387 0x800042e6 M (0xfe842703) lw      a4, -24(s0)
                3387 0x800042ea M (0x00004791) c.li    a5, 4
                3388 0x800042ec M (0xfee7d1e3) bge     a5, a4, pc - 30
                3391 0x800042ce M (0xfec42703) lw      a4, -20(s0)
                3392 0x800042d2 M (0xfe842783) lw      a5, -24(s0)
                3393 0x800042d6 M (0x000097ba) c.add   a5, a4
                3395 0x800042d8 M (0xfef42623) sw      a5, -20(s0)
                3401 0x800042dc M (0xfe842783) lw      a5, -24(s0)
                3402 0x800042e0 M (0x00000785) c.addi  a5, 1
                3404 0x800042e2 M (0xfef42423) sw      a5, -24(s0)
                3410 0x800042e6 M (0xfe842703) lw      a4, -24(s0)
                3410 0x800042ea M (0x00004791) c.li    a5, 4
                3411 0x800042ec M (0xfee7d1e3) bge     a5, a4, pc - 30
                3414 0x800042ce M (0xfec42703) lw      a4, -20(s0)
                3415 0x800042d2 M (0xfe842783) lw      a5, -24(s0)
                3416 0x800042d6 M (0x000097ba) c.add   a5, a4
                3418 0x800042d8 M (0xfef42623) sw      a5, -20(s0)
                3424 0x800042dc M (0xfe842783) lw      a5, -24(s0)
                3425 0x800042e0 M (0x00000785) c.addi  a5, 1
                3427 0x800042e2 M (0xfef42423) sw      a5, -24(s0)
                3433 0x800042e6 M (0xfe842703) lw      a4, -24(s0)
                3433 0x800042ea M (0x00004791) c.li    a5, 4
                3434 0x800042ec M (0xfee7d1e3) bge     a5, a4, pc - 30
                3440 0x800042f0 M (0x00004781) c.li    a5, 0
                3441 0x800042f2 M (0x0000853e) c.mv    a0, a5
                3444 0x800042f4 M (0x000050b2) c.lwsp  ra, 44(sp)
                3445 0x800042f6 M (0x00005422) c.lwsp  s0, 40(sp)
                3445 0x800042f8 M (0x00006145) c.addi16sp sp, 48
                3446 0x800042fa M (0x00008082) ret
                3455 0x800036c4 M (0xfea42223) sw      a0, -28(s0)
                3456 0x800036c8 M (0xfe942623) sw      s1, -20(s0)
                3457 0x800036cc M (0xfe042423) sw      zero, -24(s0)
                3461 0x800036d0 M (0x0000a095) c.j     pc + 100
                3483 0x80003734 M (0xfe842703) lw      a4, -24(s0)
                3483 0x80003738 M (0x00004785) c.li    a5, 1
                3484 0x8000373a M (0xf8e7dce3) bge     a5, a4, pc - 104
                3485 0x800036d2 M (0x00003717) auipc   a4, 0x3
                3486 0x800036d6 M (0x92e70713) addi    a4, a4, -1746
                3489 0x800036da M (0xfe842783) lw      a5, -24(s0)
                3490 0x800036de M (0x0000078a) c.slli  a5, 2
                3491 0x800036e0 M (0x000097ba) c.add   a5, a4
                3500 0x800036e2 M (0x0000439c) c.lw    a5, 0(a5)
                3501 0x800036e4 M (0x0000c3b9) c.beqz  a5, pc + 70
                3515 0x8000372a M (0xfe842783) lw      a5, -24(s0)
                3516 0x8000372e M (0x00000785) c.addi  a5, 1
                3518 0x80003730 M (0xfef42423) sw      a5, -24(s0)
                3524 0x80003734 M (0xfe842703) lw      a4, -24(s0)
                3524 0x80003738 M (0x00004785) c.li    a5, 1
                3525 0x8000373a M (0xf8e7dce3) bge     a5, a4, pc - 104
                3534 0x800036d2 M (0x00003717) auipc   a4, 0x3
                3535 0x800036d6 M (0x92e70713) addi    a4, a4, -1746
                3538 0x800036da M (0xfe842783) lw      a5, -24(s0)
                3539 0x800036de M (0x0000078a) c.slli  a5, 2
                3540 0x800036e0 M (0x000097ba) c.add   a5, a4
                3543 0x800036e2 M (0x0000439c) c.lw    a5, 0(a5)
                3544 0x800036e4 M (0x0000c3b9) c.beqz  a5, pc + 70
                3553 0x8000372a M (0xfe842783) lw      a5, -24(s0)
                3554 0x8000372e M (0x00000785) c.addi  a5, 1
                3556 0x80003730 M (0xfef42423) sw      a5, -24(s0)
                3562 0x80003734 M (0xfe842703) lw      a4, -24(s0)
                3562 0x80003738 M (0x00004785) c.li    a5, 1
                3563 0x8000373a M (0xf8e7dce3) bge     a5, a4, pc - 104
                3572 0x8000373e M (0xfec42783) lw      a5, -20(s0)
                3573 0x80003742 M (0x00f48463) beq     s1, a5, pc + 8
                3583 0x8000374a M (0xfe442503) lw      a0, -28(s0)
                3583 0x8000374e M (0x00003d15) c.addiw s10, -27
                3588 0x80003582 M (0x00001101) c.addi  sp, -32
                3591 0x80003584 M (0x0000ce06) c.swsp  ra, 28(sp)
                3592 0x80003586 M (0x0000cc22) c.swsp  s0, 24(sp)
                3592 0x80003588 M (0x00001000) c.addi4spn s0, sp, 32
                3594 0x8000358a M (0xfea42623) sw      a0, -20(s0)
                3600 0x8000358e M (0xfec42783) lw      a5, -20(s0)
                3601 0x80003592 M (0x0000853e) c.mv    a0, a5
                3602 0x80003594 M (0x00003f41) c.addiw t5, -16
                3605 0x80003524 M (0x00001101) c.addi  sp, -32
                3607 0x80003526 M (0x0000ce22) c.swsp  s0, 28(sp)
                3607 0x80003528 M (0x00001000) c.addi4spn s0, sp, 32
                3609 0x8000352a M (0xfea42623) sw      a0, -20(s0)
                3616 0x8000352e M (0xfec42583) lw      a1, -20(s0)
                3617 0x80003532 M (0x0000882e) c.mv    a6, a1
                3618 0x80003534 M (0x00004881) c.li    a7, 0
                3619 0x80003536 M (0x00f85693) srli    a3, a6, 15
                3620 0x8000353a M (0x01181613) slli    a2, a6, 17
                3624 0x8000353e M (0x01069593) slli    a1, a3, 16
                3626 0x80003542 M (0x01065713) srli    a4, a2, 16
                3627 0x80003546 M (0x00008f4d) c.or    a4, a1
                3628 0x80003548 M (0x0106d793) srli    a5, a3, 16
                3629 0x8000354c M (0x00176313) ori     t1, a4, 1
                3633 0x80003550 M (0x0007e393) ori     t2, a5, 0
                3635 0x80003554 M (0xffffe797) auipc   a5, 0xffffe
                3636 0x80003558 M (0xaac78793) addi    a5, a5, -1364
                3638 0x8000355c M (0x0067a023) sw      t1, 0(a5)
